MY	1291.3664138269594	48.0
DA	949.6394857217897	43.0
MY	1763.0756632561338	55.0
DA	999.6084539458606	45.0
MY	1679.8793028401433	53.0
DA	1281.1997432933413	43.0
MY	1531.8198929226767	56.0
DA	693.5054431512572	48.0
MY	2324.8640974865048	61.0
DA	1066.2455044164835	43.0
MY	2541.960979972314	61.0
DA	1124.5901996845141	42.0
MY	1695.7887040563023	57.0
DA	1359.7973582594398	45.0
MY	1626.118608680165	53.0
DA	1101.4819685914033	47.0
MY	1790.8797598432873	57.0
DA	671.6778612875016	45.0
MY	1580.1800268643856	54.0
DA	861.193153999013	41.0
MY	1882.7621651797883	57.0
DA	887.6516840080558	44.0
MY	2499.8408039983574	62.0
DA	1107.7923516002718	45.0
MY	2089.4915388194468	59.0
DA	1020.0587811301813	45.0
MY	2094.156281569803	59.0
DA	1623.1756623337005	44.0
MY	2057.93767235101	60.0
DA	1115.3042173483996	45.0
MY	1608.4755288119359	54.0
DA	1016.6840158972045	43.0
MY	1938.2764507689692	57.0
DA	1062.163506944735	44.0
MY	1490.2129699646516	53.0
DA	715.8147088028497	48.0
MY	1722.1516850871135	57.0
DA	842.3516009299922	45.0
MY	1533.3995379054309	57.0
DA	579.9978604979566	48.0
MY	1877.0753811196168	57.0
DA	949.7722758404176	45.0
MY	1821.755154073614	55.0
DA	1027.6069981275427	47.0
MY	1930.660546958769	60.0
DA	1090.0078823748086	44.0
MY	1855.6848970515846	57.0
DA	1045.6335671813765	44.0
MY	1820.8978418771624	54.0
DA	1104.4097937714084	43.0
MY	1388.958083409415	50.0
DA	961.3937754284909	43.0
MY	1661.603549831108	55.0
DA	1119.2634854445478	43.0
MY	1998.4939504174868	58.0
DA	1489.5710873472794	43.0
MY	1548.801706248459	55.0
DA	725.0090686245062	47.0
MY	1721.4066724565107	58.0
DA	978.5654150093908	48.0
MY	1343.7626794519165	55.0
DA	1002.191828682215	45.0
MY	1713.7057941822452	58.0
DA	1434.8444584324197	45.0
MY	1536.6601888833482	56.0
DA	536.0747917580868	50.0
MY	1425.761881363318	51.0
DA	914.4572965205173	42.0
MY	2008.353236247767	58.0
DA	1319.7856409471513	42.0
MY	1805.2660760898152	55.0
DA	416.9041437694971	44.0
MY	2155.567260885457	60.0
DA	1433.2423492319763	44.0
MY	1871.4785358675815	54.0
DA	1059.2380396955177	45.0
MY	1684.631456524629	57.0
DA	923.6260687581726	43.0
MY	1702.753464645815	53.0
