MY	1340.304092187043	54.0
DA	614.2446509320068	47.0
MY	1770.1952377422256	53.0
DA	832.9471489800027	43.0
MY	1441.7413752361856	53.0
DA	791.0750865075489	44.0
MY	1353.0251325921386	50.0
DA	1112.607490633599	44.0
MY	1774.178276028042	57.0
DA	1285.4336072638364	47.0
MY	1847.7320994399463	55.0
DA	1365.4455057803486	42.0
MY	1769.0292404362904	53.0
DA	1116.5956771973192	45.0
MY	1930.5401096602309	57.0
DA	669.16921280643	44.0
MY	1840.4092306757702	52.0
DA	1370.3435056637672	40.0
MY	1566.9735499001195	50.0
DA	1093.3838847939915	42.0
MY	1968.5086395244555	56.0
DA	668.2358859046019	45.0
MY	2203.371290291245	57.0
DA	907.2754289411187	43.0
MY	1888.207844543997	55.0
DA	815.3906384338063	45.0
MY	1781.2780856814231	52.0
DA	827.2625737649141	42.0
MY	1910.312382699004	57.0
DA	1306.9817038997326	46.0
MY	1876.178556573761	55.0
DA	895.567110196424	45.0
MY	2155.421102048842	59.0
DA	943.2194411976495	45.0
MY	1932.6402202944582	53.0
DA	840.7543494674848	46.0
MY	1830.6622018928767	56.0
DA	1060.2980179829779	47.0
MY	1448.5944516296518	52.0
DA	642.75474556106	44.0
MY	1389.2152264382416	49.0
DA	1126.4280462423224	44.0
MY	1635.0965109468214	53.0
DA	1469.4186825342874	44.0
MY	1963.5199863782532	58.0
DA	1204.561926581252	45.0
MY	1793.5235633437096	54.0
DA	1122.377213712236	45.0
MY	1591.7438914542804	55.0
DA	1109.7931953798247	46.0
MY	1545.3260037853956	52.0
DA	938.0748489192254	45.0
MY	2124.0033788497403	58.0
DA	1245.3360802756001	44.0
MY	1817.8481823508487	57.0
DA	1161.21641349234	47.0
MY	1928.1087017439763	56.0
DA	1031.205467976095	47.0
MY	2024.291476682777	58.0
DA	1023.6054732862663	48.0
MY	1458.0333672859826	52.0
DA	1151.4155035775766	43.0
MY	1690.7402292814527	53.0
DA	1002.1799282323926	46.0
MY	1921.652642837188	52.0
DA	1153.190505253772	43.0
MY	1757.6281269505346	56.0
DA	818.0544157634845	46.0
MY	1976.2523284743957	59.0
DA	1238.9161854630438	45.0
MY	1992.50518967682	58.0
DA	1174.0563558731646	45.0
MY	1764.000465972418	53.0
DA	918.9783757955715	43.0
MY	1723.4461857052463	51.0
DA	721.9228017871717	44.0
MY	1965.2813166864294	58.0
DA	1157.6984729948726	49.0
MY	1859.1191542303327	54.0
DA	876.582706119901	44.0
MY	1915.4718333576366	53.0
DA	1197.2069951382593	43.0
MY	1903.757755401073	59.0
DA	1428.3326577487435	49.0
MY	1478.0302776709173	54.0
DA	1073.9262617892082	47.0
MY	1796.798400389658	56.0
DA	660.7759625652283	48.0
MY	1772.4007774917	52.0
DA	658.7516917211349	42.0
MY	1666.7287731705546	51.0
DA	417.09845217000276	43.0
MY	1684.1427329118471	55.0
DA	1048.678323378208	46.0
MY	2230.913504462116	60.0
DA	927.1058055478873	45.0
MY	1850.3905740148696	53.0
DA	1135.0619967192165	43.0
MY	1983.2565134424615	57.0
DA	1200.15498346931	46.0
MY	1473.9502022086144	52.0
DA	1036.3377170716628	42.0
MY	1443.3629479725355	49.0
DA	744.0279999282795	43.0
MY	1666.6341204037763	51.0
DA	1002.5774012773136	45.0
MY	2219.3425083557013	58.0
DA	1607.7472426014956	44.0
MY	1652.1928264828632	52.0
DA	601.3006494787526	44.0
MY	1882.4546642115674	55.0
DA	545.7655652220681	44.0
MY	2185.8808582970673	59.0
DA	1280.6658358806142	43.0
MY	1766.024085720843	53.0
DA	1077.0551045634056	43.0
MY	1492.1509549441646	52.0
DA	922.1750328962869	45.0
MY	1591.9168527480367	54.0
DA	988.8740491896419	45.0
MY	1639.6489081681734	53.0
DA	1114.926523339695	47.0
MY	1677.9694059617682	53.0
DA	1130.1428033602033	42.0
MY	1483.458195285087	53.0
DA	997.6634824151654	45.0
MY	1881.5749283330101	57.0
DA	923.1582284418442	47.0
MY	1793.0106875973522	55.0
DA	943.9733868935509	47.0
MY	1881.4377785761208	58.0
DA	988.5110784319506	46.0
MY	1541.1157435307034	48.0
DA	798.7042911612432	43.0
MY	2291.4100599808153	59.0
DA	1156.875453879888	42.0
MY	1794.9900040658015	54.0
DA	857.6330665907883	41.0
MY	1791.441450457315	56.0
DA	1307.1676771397129	46.0
MY	1925.3775176752247	54.0
DA	1157.3588003167622	44.0
MY	2559.338927250667	64.0
DA	1121.441482809365	47.0
MY	2222.9531161616724	60.0
DA	1069.6408340208757	44.0
MY	2048.0653718591007	56.0
DA	980.0973019881379	44.0
MY	2059.885669747316	56.0
DA	961.5846953719778	44.0
MY	1447.5178471569357	53.0
DA	947.512270812	48.0
MY	1680.8823157462703	53.0
DA	968.3034390168832	43.0
MY	1576.6643087692298	51.0
DA	1041.8062394119338	46.0
MY	2173.019940039994	56.0
DA	1088.3322420561508	44.0
MY	1463.566422551698	54.0
DA	1266.008342669644	46.0
MY	1913.2770925508476	57.0
DA	1476.6947531043324	46.0
MY	1779.9042044429825	52.0
DA	1097.1246194334835	42.0
MY	1727.5343900474804	53.0
DA	679.070428629635	47.0
MY	1723.8463924971443	54.0
DA	627.4902109230139	47.0
MY	1866.4574383742367	55.0
DA	1337.1789423417624	46.0
MY	1668.4871004444688	51.0
DA	1167.6998256573975	46.0
MY	1468.7353963942626	53.0
DA	702.9179600359919	45.0
MY	1474.242031907629	51.0
DA	1013.2647729520162	46.0
MY	1979.2308388465108	58.0
DA	1045.026562225384	45.0
MY	1585.8967518484808	51.0
DA	665.1398645669134	46.0
MY	1804.5527508085922	55.0
DA	1274.2496796058194	43.0
MY	1552.5023267075444	51.0
DA	1153.0158498357805	42.0
MY	2071.189557978359	54.0
DA	1149.1428840140707	46.0
MY	2231.4342500381026	58.0
DA	919.0117185415473	45.0
MY	1999.8779658377694	56.0
DA	1033.5681430877432	45.0
MY	1590.1382074191213	51.0
DA	889.4316313158957	44.0
MY	1601.168990780252	53.0
DA	1253.9307936963883	47.0
MY	1622.1364193073707	52.0
DA	1095.4483779419108	47.0
MY	2202.4341938342227	60.0
DA	1245.323029738164	43.0
MY	2078.0972144306543	56.0
DA	1172.5009142906308	43.0
