ITSI	6287.989453578307
DA	5564.565994418126
ITSI	6317.771189669969
DA	5544.998822332685
ITSI	6218.22234703155
DA	5541.481783161278
ITSI	6399.986683893974
DA	5561.561972759308
ITSI	6288.057226703834
DA	5524.925719819545
ITSI	6417.660796639829
DA	5562.411340785221
ITSI	6297.533623509446
DA	5487.222307579663
ITSI	6366.730487061868
DA	5507.134564708763
ITSI	6325.211313081248
DA	5527.051327032082
ITSI	6442.7279938642105
DA	5565.1244047612
ITSI	6330.151821059339
DA	5546.502811135427
ITSI	6261.693891405165
DA	5547.720127638206
ITSI	6203.361217686245
DA	5523.744573432189
ITSI	6334.829452815645
DA	5580.80732088402
ITSI	6269.9560577047705
DA	5498.864399993531
ITSI	6361.313291103036
DA	5545.827863129487
ITSI	6355.98093044543
DA	5537.369044111778
ITSI	6297.32705016624
DA	5554.444437627655
ITSI	6308.73907233376
DA	5518.696585749864
ITSI	6231.802253880511
DA	5542.9130143681805
ITSI	6177.874033786577
DA	5527.226128920171
ITSI	6338.521017197019
DA	5519.85002744761
ITSI	6262.519797733147
DA	5556.507279348658
ITSI	6364.504334242835
DA	5561.74670927582
ITSI	6324.993846781252
DA	5526.76186947457
ITSI	6290.667981226207
DA	5511.218803927958
ITSI	6266.90781338001
DA	5529.418183906374
ITSI	6287.093049749274
DA	5562.107856531099
ITSI	6358.700564778405
DA	5530.897368175087
ITSI	6405.59114499213
DA	5530.354180855329
ITSI	6258.310035338899
DA	5540.78833569353
ITSI	6369.767973663202
DA	5553.191485374962
ITSI	6259.496232679129
DA	5563.829608914094
ITSI	6353.091687820187
DA	5545.232860138054
ITSI	6316.378283235385
DA	5512.845185702323
ITSI	6261.042544046743
DA	5545.037034774223
ITSI	6325.313271452003
DA	5544.100747702785
ITSI	6254.424771755459
DA	5518.492581524664
ITSI	6303.650349051898
DA	5523.51287562239
ITSI	6240.616058184976
DA	5547.395843603878
ITSI	6329.555973001991
DA	5538.697452531699
ITSI	6309.993769319922
DA	5535.773564074002
ITSI	6279.52562921251
DA	5533.71429009942
ITSI	6301.96660407909
DA	5571.845955339845
ITSI	6276.5454537598935
DA	5518.0263482096625
ITSI	6339.783492238938
DA	5587.173094387253
ITSI	6306.198104335642
DA	5546.210507060295
ITSI	6332.316471622469
DA	5527.787397792882
ITSI	6246.0039706988155
DA	5570.036556479894
ITSI	6313.757646584253
DA	5525.368178973246
ITSI	6392.552423111973
DA	5559.827258690929
ITSI	6275.665095338353
DA	5578.76839767706
ITSI	6217.48099751291
DA	5505.6477234572585
ITSI	6193.014604645625
DA	5542.22515876042
ITSI	6403.037730528344
DA	5527.854356365158
ITSI	6443.233224788764
DA	5588.2212771049
ITSI	6321.370580035469
DA	5580.797395075671
ITSI	6206.730782981013
DA	5494.728284737396
ITSI	6333.180285833681
DA	5537.537689424395
ITSI	6272.118932363131
DA	5522.067343270434
ITSI	6190.377227493239
DA	5485.4907695665015
ITSI	6386.351430980572
DA	5552.7329320139925
ITSI	6324.767287081279
DA	5544.4286151368615
ITSI	6178.113971367198
DA	5518.850791205248
ITSI	6322.819682030679
DA	5552.403979008629
ITSI	6277.429991486973
DA	5533.537146459225
ITSI	6238.665160916657
DA	5526.529896446415
ITSI	6436.758077456213
DA	5564.462008770774
ITSI	6363.422137736072
DA	5514.25056129293
ITSI	6280.682655056262
DA	5520.695311655913
ITSI	6305.764288890839
DA	5545.471401728782
ITSI	6177.120921434136
DA	5549.562334406545
ITSI	6238.871104113627
DA	5486.631000421434
ITSI	6138.593258655229
DA	5539.370655190906
ITSI	6209.942052078272
DA	5525.31725537246
ITSI	6345.776578071908
DA	5528.382543216839
ITSI	6378.002733428426
DA	5530.761327172433
ITSI	6423.065140771941
DA	5571.813352710063
ITSI	6292.326573792824
DA	5521.5647521197925
ITSI	6288.33522044919
DA	5499.282823603307
ITSI	6360.806019342273
DA	5592.920844600351
ITSI	6229.938813280131
DA	5532.134312156827
ITSI	6352.677038757083
DA	5545.289084124318
ITSI	6377.785742094822
DA	5545.434222860602
ITSI	6447.977727398839
DA	5547.1118864232185
ITSI	6228.186371430307
DA	5494.602327963294
ITSI	6325.636857826235
DA	5589.837376661463
ITSI	6305.836443526946
DA	5502.442131671843
ITSI	6302.443442859466
DA	5542.429298334306
ITSI	6358.015705085626
DA	5562.157799250909
ITSI	6361.5409654555515
DA	5563.308153810712
ITSI	6344.571384042591
DA	5514.89324010251
ITSI	6320.329169372727
DA	5533.54012467904
ITSI	6362.24748126403
DA	5547.113644693549
ITSI	6393.114501702821
DA	5536.719591231888
ITSI	6240.257165598003
DA	5549.7287039704315
ITSI	6145.355570288808
DA	5468.77707061568
ITSI	6211.51211580675
DA	5552.344208159087
ITSI	6388.256703453585
DA	5523.2573894056995
ITSI	6294.081698648347
DA	5513.877242222789
