ITSI	10069.386902345977
DA	8869.979342975614
ITSI	10074.073869663807
DA	8844.127794429358
ITSI	9960.578477592377
DA	8830.887413754384
ITSI	10201.11043137303
DA	8862.144465170626
ITSI	9838.852290118193
DA	8820.779059429176
ITSI	10047.476249041536
DA	8836.916686522627
ITSI	10136.406848122324
DA	8900.3030159811
ITSI	10192.015144656065
DA	8893.615022788837
ITSI	10173.415944539844
DA	8821.330332344378
ITSI	9968.129913307315
DA	8823.227866135408
ITSI	10104.69892091147
DA	8866.17896365954
ITSI	10162.928296611251
DA	8895.431965216949
ITSI	10125.091064747206
DA	8886.83322008365
ITSI	10036.743906328866
DA	8813.507443927154
ITSI	10013.174657453677
DA	8847.508763099697
ITSI	10141.93958395238
DA	8884.071855348206
ITSI	10108.841649798076
DA	8867.664183374036
ITSI	9951.104993474117
DA	8863.863736427918
ITSI	10149.377065102326
DA	8929.229554701802
ITSI	10164.388865962947
DA	8823.777577388992
ITSI	10172.04115676837
DA	8873.290575220251
ITSI	10231.271982680435
DA	8875.652986340747
ITSI	10092.413253219911
DA	8856.490607482101
ITSI	9981.837474326836
DA	8897.186537123127
ITSI	10152.712116422203
DA	8841.255899133981
ITSI	10132.73782273534
DA	8840.430776605024
ITSI	10033.206277420808
DA	8864.359974563866
ITSI	10162.10495133668
DA	8862.64871005727
ITSI	10080.888099906053
DA	8898.588873679239
ITSI	10202.011533997924
DA	8903.609966809267
ITSI	10017.671397260048
DA	8848.956628921482
ITSI	9999.718681920216
DA	8849.423882923153
ITSI	10187.313040524132
DA	8850.369329932868
ITSI	10127.402769014952
DA	8886.580820429297
ITSI	9911.657340829488
DA	8833.829432297607
ITSI	10126.827117805757
DA	8833.98795833221
ITSI	9963.532784950663
DA	8831.994989527482
ITSI	9963.148413407936
DA	8916.987120905107
ITSI	10010.45254791418
DA	8861.548624440165
ITSI	10190.02637466343
DA	8874.25790527473
ITSI	9886.966554558769
DA	8846.540877936673
ITSI	10157.667983867128
DA	8811.557795555742
ITSI	10070.535280854187
DA	8840.183036337716
ITSI	10116.524898630481
DA	8851.649821211837
ITSI	10063.250782517496
DA	8845.758734061907
ITSI	10140.014008759763
DA	8883.960278682489
ITSI	10181.400680454917
DA	8876.885371122047
ITSI	9992.512964618467
DA	8852.18748020396
ITSI	10133.92208636733
DA	8884.211595441706
ITSI	10063.979951517184
DA	8837.754140229294
ITSI	10007.097965262154
DA	8880.219639528557
ITSI	10130.080943963152
DA	8941.03456136643
ITSI	10132.566059615481
DA	8849.946171894013
ITSI	9942.504881151272
DA	8840.376854975255
ITSI	10116.65125018478
DA	8851.256105324439
ITSI	10221.415358225346
DA	8836.99428084721
ITSI	10130.702392476182
DA	8826.589210561535
ITSI	10100.000707824547
DA	8896.074880035087
ITSI	10274.161139235443
DA	8892.048651385232
ITSI	10051.895025957956
DA	8833.656812312627
ITSI	10160.821377350188
DA	8826.329089633127
ITSI	9992.467415996935
DA	8848.714148668183
ITSI	10109.727718142705
DA	8867.569172976671
ITSI	10065.741294804533
DA	8874.40513419165
ITSI	10174.058529419452
DA	8869.96741577055
ITSI	10202.680839390008
DA	8889.136388164687
ITSI	10162.235492950955
DA	8908.392325608138
ITSI	10114.080082730125
DA	8878.964531260915
ITSI	10014.0286517867
DA	8853.863328798205
ITSI	10177.701354958062
DA	8852.902240118481
ITSI	10190.441434295673
DA	8902.668216259965
ITSI	10168.332147798921
DA	8872.165525620589
ITSI	10067.14722296041
DA	8857.047759263218
ITSI	9992.241594064039
DA	8858.228604374413
ITSI	10122.678644463776
DA	8817.776408409181
ITSI	10096.52825700448
DA	8881.795470561467
ITSI	10229.014417348777
DA	8898.549016504398
ITSI	10247.623480600409
DA	8896.188585752388
ITSI	10225.069207905459
DA	8919.684718291566
ITSI	9960.822321879708
DA	8835.426654136794
ITSI	10032.403687083557
DA	8810.23119397017
ITSI	10042.973058973015
DA	8834.67858302059
ITSI	10133.39788056275
DA	8883.821228948076
ITSI	10045.239795075766
DA	8925.893033372764
ITSI	10031.495035589653
DA	8830.616670126772
ITSI	10068.092154726246
DA	8806.44764112175
ITSI	10182.404335927078
DA	8874.572555814737
ITSI	10128.630648406142
DA	8914.24147488419
ITSI	9359.04000374861
DA	8858.082424446113
ITSI	10188.2682790865
DA	8858.336059989937
ITSI	10095.06106858886
DA	8833.58500298165
ITSI	10116.927647340017
DA	8794.990644845613
ITSI	10127.802816993179
DA	8867.217202073014
ITSI	10069.941666826166
DA	8896.335328775815
ITSI	10265.590920817946
DA	8880.217580586701
ITSI	10091.883160667356
DA	8899.296666372844
ITSI	10093.820048890626
DA	8830.70031934956
ITSI	10019.487718761859
DA	8849.489711113756
ITSI	9973.566594871267
DA	8855.918423291912
ITSI	10024.556726281486
DA	8826.626433149211
