ITSI	1279.5473482406103
DA	1071.513756185548
ITSI	1200.6887443586425
DA	1104.6875793890797
ITSI	1250.6720392437708
DA	1111.5240689742352
ITSI	1224.1724837296456
DA	1079.7883160063848
ITSI	1214.9527790666878
DA	1067.4978535781852
ITSI	1234.7679013293587
DA	1081.1842258442534
ITSI	1271.2590775010215
DA	1095.1233932862722
ITSI	1256.202243500631
DA	1112.4377106199868
ITSI	1235.183314333161
DA	1093.4979804779127
ITSI	1256.2376077789118
DA	1102.169045534733
ITSI	1212.8622860651494
DA	1085.427516894526
ITSI	1245.005474144914
DA	1120.7548124764478
ITSI	1290.3586881001224
DA	1098.080937287968
ITSI	1263.1445179930888
DA	1115.3523093604067
ITSI	1259.585020813005
DA	1111.479095558997
ITSI	1315.7360656344972
DA	1122.4764746327928
ITSI	1276.517606354204
DA	1099.732062722456
ITSI	1246.2307210875906
DA	1092.6396492980653
ITSI	1256.190582226691
DA	1097.6833368866876
ITSI	1267.6584990280176
DA	1098.7715885531422
ITSI	1307.174693522864
DA	1111.630645511322
ITSI	1193.1485094523682
DA	1076.837839006753
ITSI	1225.9529457295296
DA	1088.6577849633102
ITSI	1270.4951597448512
DA	1084.4118742758228
ITSI	1261.2538808650902
DA	1111.4980966303563
ITSI	1230.2545677006342
DA	1059.4719277186018
ITSI	1249.571736327809
DA	1077.2303821789844
ITSI	1249.204692898842
DA	1098.7523677827162
ITSI	1261.1967125954006
DA	1097.0015649625998
ITSI	1241.5337663960547
DA	1099.2599023748883
ITSI	1260.7686009629056
DA	1090.1003982647105
ITSI	1281.1072470601819
DA	1112.7308105074376
ITSI	1243.6256471897582
DA	1096.172598894614
ITSI	1334.2412006775562
DA	1110.4479499945946
ITSI	1285.048964830218
DA	1099.1940241906243
ITSI	1280.444200449641
DA	1096.4116522183854
ITSI	1254.451640590028
DA	1077.4106776594108
ITSI	1229.322036666077
DA	1092.4175208347904
ITSI	1266.4747144887024
DA	1110.6480950476562
ITSI	1252.797555369803
DA	1090.1748179929314
ITSI	1254.780731448034
DA	1095.4727609207248
ITSI	1270.4514655497578
DA	1086.8284266293817
ITSI	1312.8424496363793
DA	1091.3308419872712
ITSI	1284.8890096221814
DA	1118.3688344449392
ITSI	1230.4345739085807
DA	1114.752491508748
ITSI	1272.3337927204711
DA	1108.039899042762
ITSI	1245.0466014242184
DA	1103.5846047742255
ITSI	1209.4323417622993
DA	1107.086443238099
ITSI	1303.1045105352962
DA	1107.9543736104201
ITSI	1247.0234403067634
DA	1102.895518005303
ITSI	1191.7253713286148
DA	1058.0634847726233
ITSI	1234.9500615966056
DA	1104.796090741288
ITSI	1252.8403928970886
DA	1076.084145576898
ITSI	1251.3664541126757
DA	1107.305955669055
ITSI	1201.852341363276
DA	1082.8756778599163
ITSI	1231.5982751582578
DA	1084.7166057140123
ITSI	1277.977488148781
DA	1094.9454708251983
ITSI	1276.9815197913592
DA	1087.6127523952275
ITSI	1293.1295635634735
DA	1113.009429191149
ITSI	1238.7374482049584
DA	1102.4132847601356
ITSI	1236.6351776998977
DA	1112.201438869466
ITSI	1208.4892178062946
DA	1094.486697495673
ITSI	1241.5889535702192
DA	1110.1066270005924
ITSI	1222.1444450364124
DA	1073.4253395853018
ITSI	1221.6388889575928
DA	1077.8279839100812
ITSI	1227.393378360603
DA	1094.1604861317032
ITSI	1228.7911431313617
DA	1103.3165995485317
ITSI	1260.0925302867363
DA	1099.2198399654471
ITSI	1245.2067232775062
DA	1072.9884109483637
ITSI	1271.268041201991
DA	1106.8154953440971
ITSI	1202.4216574421491
DA	1082.9343625889483
ITSI	1218.1538451744184
DA	1091.3844935118207
ITSI	1277.3972746539691
DA	1092.4858367683576
ITSI	1242.090216892581
DA	1098.2461786900421
ITSI	1273.1504223571535
DA	1119.506065690751
ITSI	1241.9980158839253
DA	1106.577660396198
ITSI	1195.0743859850265
DA	1106.5853058610103
ITSI	1286.6295651263333
DA	1095.657136808464
ITSI	1255.6730103489638
DA	1105.320739925947
ITSI	1215.2920151623186
DA	1089.7132393656639
ITSI	1255.4918967033257
DA	1097.642768807218
ITSI	1239.5373293202324
DA	1089.252773788358
ITSI	1251.1971024174168
DA	1082.9011177538232
ITSI	1208.904962351668
DA	1060.485421199833
ITSI	1152.7619236764835
DA	1100.772131219258
ITSI	1251.5978879717682
DA	1097.3578039154054
ITSI	1251.8050124381793
DA	1084.8080710084773
ITSI	1280.9423213361222
DA	1097.2187209087228
ITSI	1235.6991679162334
DA	1089.1778324116442
ITSI	1281.9328332830912
DA	1104.2814869015808
ITSI	1209.724467156003
DA	1095.8295490940864
ITSI	1259.6292816273303
DA	1108.8711408638703
ITSI	1261.9285670082795
DA	1099.0179609233655
ITSI	1299.5677781829406
DA	1078.1451300281317
ITSI	1271.0715250839573
DA	1118.0392799114024
ITSI	1253.1609738737272
DA	1099.9676976683477
ITSI	1302.8722392218033
DA	1072.721311753978
ITSI	1256.0570226831153
DA	1121.6919092498401
ITSI	1204.5661582818723
DA	1084.756521495803
ITSI	1272.9849238523607
DA	1097.01112978029
