MY	618.442657999851	19.0
DA	819.2916445598181	45.0
MY	531.7575876848939	16.0
DA	791.7138036340476	42.0
MY	819.4819249666297	22.0
DA	741.5669458840846	40.0
MY	618.908656949413	20.0
DA	765.0832048616743	44.0
MY	835.6268133264664	21.0
DA	1264.1027324621277	45.0
MY	705.408831856809	20.0
DA	670.3347672727557	43.0
MY	854.0372604830843	25.0
DA	1362.4641559306212	44.0
MY	533.8908551870702	17.0
DA	797.4968738327436	45.0
MY	1055.8395552768595	31.0
DA	729.6439009548428	45.0
MY	602.3329676463782	18.0
DA	700.279865765121	30.0
MY	740.1120397636505	19.0
DA	935.7813674886077	46.0
MY	770.4391922342213	22.0
DA	1004.1409823252325	44.0
MY	707.8500006823531	21.0
DA	422.1023482720916	46.0
MY	1141.9601500859844	28.0
DA	870.3826972904203	43.0
MY	1011.3387143065629	27.0
DA	1092.7060807204443	43.0
MY	793.440429521771	20.0
DA	1060.7672375531774	41.0
MY	468.8716878770472	15.0
DA	1072.8255833661008	46.0
MY	926.44375044827	26.0
DA	1136.3550416139767	45.0
MY	776.5017995858212	21.0
DA	1224.1020365427007	45.0
MY	1034.4032807580857	27.0
DA	937.5806950592943	44.0
MY	1128.3453497431906	29.0
DA	715.0940288279326	41.0
MY	1259.9127239199083	34.0
DA	902.7681071217153	44.0
MY	439.6307835437724	16.0
DA	908.6646233453605	37.0
MY	764.7505395721577	21.0
DA	1074.95927644705	43.0
MY	747.8800568888635	18.0
DA	944.8846679172823	45.0
MY	792.8373385949567	23.0
DA	928.0505418047236	43.0
MY	819.1921139033324	21.0
DA	984.3148534881846	46.0
MY	647.5897501281723	18.0
DA	1334.8869904061694	45.0
MY	636.9815979369381	19.0
DA	737.2925278422339	45.0
MY	926.5713392833106	24.0
DA	1239.0790023349805	47.0
MY	675.6096019139193	23.0
DA	1140.0327759866552	44.0
MY	640.2838225636067	21.0
DA	788.1695060316279	44.0
MY	571.2716885580232	18.0
DA	670.7559812280914	46.0
MY	749.6301011307146	21.0
DA	1119.1756912635453	45.0
MY	706.236925102517	21.0
DA	978.1791643540228	43.0
MY	754.3675421000185	23.0
DA	797.1614084402103	38.0
MY	464.6148476547108	16.0
DA	1223.6733358626302	45.0
MY	949.2997328941337	24.0
DA	534.0325393260711	43.0
MY	987.4541031265039	24.0
DA	855.948963554888	45.0
MY	926.6542687567976	28.0
DA	932.3193767589285	40.0
MY	699.8140476482113	19.0
DA	1012.2544494653431	46.0
MY	418.3181116032214	14.0
DA	580.3635567281365	44.0
MY	763.8344803821012	24.0
DA	808.5530042221209	47.0
MY	572.1100940362563	18.0
DA	829.4934285459449	45.0
MY	1184.8740890205604	36.0
DA	1061.0312691058282	41.0
MY	1152.6693915137062	24.0
DA	638.5366426820531	42.0
MY	841.6709869105174	23.0
DA	712.585541653732	44.0
MY	574.1311787018276	17.0
DA	568.6525507864196	45.0
MY	731.2398933687818	21.0
DA	1248.1554202991392	46.0
MY	714.3276075211522	24.0
DA	1052.8339719124933	43.0
MY	625.9019758466366	21.0
DA	1103.7571574918622	49.0
MY	833.2311420513736	23.0
DA	658.2630302750706	45.0
MY	984.2103869290545	26.0
DA	758.4053031534877	42.0
MY	791.6628221663307	22.0
DA	1086.5451574202048	43.0
MY	494.0242611491234	20.0
DA	853.3800476838494	47.0
MY	776.6894221935661	22.0
DA	968.0962072510474	42.0
MY	644.4924345299835	19.0
DA	935.7357917969096	43.0
MY	860.711221493006	24.0
DA	1264.1161957949994	44.0
MY	673.8149432106293	19.0
DA	1101.709573184141	45.0
MY	721.1013047444922	19.0
DA	814.3126997753072	48.0
MY	726.8066476933041	19.0
DA	979.1297838619698	46.0
MY	632.5270579166972	22.0
DA	1201.773315833026	48.0
MY	790.8970727629614	21.0
DA	1072.5631348171823	44.0
MY	938.4600976484115	26.0
DA	1231.5854897848562	44.0
MY	1001.3837759190303	26.0
DA	1006.1476545280298	42.0
MY	779.2019619539252	20.0
DA	1002.0703376976674	45.0
MY	696.2725763320525	24.0
DA	749.7783974742014	43.0
MY	1056.629905505699	31.0
DA	881.1696437698224	47.0
MY	790.6028260926013	22.0
DA	996.6036187066587	50.0
MY	673.3212571449349	22.0
DA	1046.6519799453931	45.0
MY	800.8859756774445	21.0
DA	861.9585641245951	44.0
MY	676.0063298329112	22.0
DA	919.4342948172531	46.0
MY	405.29958717630007	13.0
DA	963.9080473631284	44.0
MY	712.0577317121302	18.0
DA	663.0422127464401	43.0
MY	821.0889558677973	24.0
DA	1181.3349439250878	43.0
MY	685.1327634344059	19.0
DA	1040.7569013041552	43.0
MY	702.2537082636101	19.0
DA	617.5961194399639	43.0
MY	879.782582190152	22.0
DA	887.3897746109363	43.0
MY	615.9922250446507	16.0
DA	1009.1991124090906	40.0
MY	453.24491639590576	13.0
DA	734.9712124894338	39.0
MY	406.1127665465043	15.0
DA	948.0823758559715	46.0
MY	600.5714457000431	18.0
DA	1176.2429808358122	44.0
MY	644.3750336782148	19.0
DA	1023.2620604006997	42.0
MY	618.56289866184	18.0
DA	871.1844252383214	44.0
MY	1014.117804967345	24.0
DA	956.2270397549336	42.0
MY	566.245530397623	19.0
DA	1053.3257217202145	42.0
MY	1014.4516039169985	28.0
DA	1198.9970928236353	44.0
